STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20141229,0,0,0,56,-27
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20141230,0,0,0,28,-27
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20141231,0,0,0,-10,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150101,0,0,0,39,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150102,0,0,0,50,-49
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150103,145,0,5,39,-55
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150104,33,0,0,89,28
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150105,0,0,0,44,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150106,15,0,20,-66,-105
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150107,3,30,8,-60,-149
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150108,0,30,0,-77,-155
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150109,13,50,25,-21,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150110,0,30,0,-77,-160
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150111,0,30,0,6,-160
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150112,5,30,0,22,-10
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150113,0,30,0,-5,-127
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150114,0,30,0,-49,-143
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150115,0,30,0,6,-60
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150116,0,0,0,39,-99
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150117,0,0,0,-21,-143
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150118,5,0,0,28,-27
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150119,0,0,0,39,-5
