STATION,STATION_NAME,DATE,PRCP,**,**,TMAX,TMIN
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150822,0,0,0,256,165
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150823,0,0,0,267,163
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150824,0,0,0,291,199
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150825,0,0,0,267,179
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150826,0,0,0,242,162
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150827,0,0,0,254,153
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150828,0,0,0,269,167
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150829,0,0,0,288,183
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150830,0,0,0,295,193
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150831,0,0,0,289,202
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150901,0,0,0,309,203
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150902,0,0,0,311,214
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150903,0,0,0,313,216
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150904,6,0,0,304,209
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150905,0,0,0,276,198
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150906,0,0,0,279,179
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150907,0,0,0,296,188
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150908,0,0,0,307,226
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150909,0,0,0,321,216
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150910,281,0,0,251,181
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150911,0,0,0,263,162
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150912,233,0,0,215,163
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150913,6,0,0,206,124
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150914,0,0,0,226,131
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150915,0,0,0,250,137
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150916,0,0,0,261,163
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150917,0,0,0,264,182
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150918,0,0,0,269,175
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150919,0,0,0,273,179
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150920,0,0,0,241,170
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150921,537,0,0,170,122
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150922,0,0,0,205,135
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150923,0,0,0,221,123
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150924,0,0,0,234,137
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150925,16,0,0,185,147
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150926,128,0,0,171,133
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150927,11,0,0,185,127
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150928,41,0,0,205,168
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150929,745,0,0,222,201
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20150930,0,0,0,242,165
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151001,60,0,0,165,112
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151002,392,0,0,114,74
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151003,496,0,0,108,68
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151004,17,0,0,109,95
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151005,0,0,0,176,96
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151006,0,0,0,215,89
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151007,0,0,0,244,149
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151008,0,0,0,236,167
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151009,33,0,0,241,156
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151010,0,0,0,175,94
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151011,0,0,0,194,70
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151012,0,0,0,234,131
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151013,0,0,0,232,142
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151014,0,0,0,206,128
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151015,0,0,0,187,94
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151016,0,0,0,195,99
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151017,0,0,0,156,41
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151018,0,0,0,117,15
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151019,0,0,0,127,22
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151020,0,0,0,204,46
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151021,0,0,0,223,133
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151022,0,0,0,249,149
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151023,0,0,0,210,126
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151024,0,0,0,160,105
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151025,4,0,0,185,102
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151026,0,0,0,121,76
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151027,149,0,0,106,58
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151028,676,0,0,189,106
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151029,0,0,0,199,128
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151030,0,0,0,142,65
GHCND:USW00003759,CHARLOTTESVILLE 2 SSE VA US,20151031,0,0,0,117,45
