STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100714,3,-9999,10,-9999,32,-9999,34,0,357,0,115,59,17,7,0,0,0,0,0,0,0,0,0,951,226,1064,838,43,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100715,3,-9999,10,-9999,32,-9999,38,0,361,0,118,61,17,7,0,0,0,0,0,0,0,0,0,951,225,1063,838,44,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100716,3,-9999,10,-9999,32,-9999,42,0,365,0,122,62,18,7,0,0,0,0,0,0,0,0,0,951,224,1063,839,44,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100717,3,-9999,10,-9999,32,-9999,46,0,369,0,125,64,18,7,0,0,0,0,0,0,0,0,0,951,222,1062,839,43,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100718,3,-9999,10,-9999,32,-9999,50,0,373,0,128,65,19,7,0,0,0,0,0,0,0,0,0,950,221,1061,840,44,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100719,3,-9999,10,-9999,32,-9999,54,0,377,0,131,66,20,8,0,0,0,0,0,0,0,0,0,950,220,1060,840,44,43,50,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100720,3,-9999,10,-9999,32,-9999,58,0,381,0,135,68,20,8,0,0,0,0,0,0,0,0,0,950,219,1059,840,44,43,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100721,3,-9999,10,-9999,32,-9999,63,0,386,0,138,69,21,8,0,0,0,0,0,0,0,0,0,949,218,1058,840,44,43,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100722,3,-9999,10,-9999,32,-9999,67,0,390,0,141,70,22,8,0,0,0,0,0,0,0,0,0,949,217,1057,840,44,42,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100723,3,-9999,9,-9999,32,-9999,71,0,394,0,143,71,22,8,0,0,0,0,0,0,0,0,0,948,216,1056,840,44,42,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100724,3,-9999,9,-9999,32,-9999,75,0,398,0,145,72,23,9,0,0,0,0,0,0,0,0,0,948,215,1056,840,44,42,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100725,3,-9999,9,-9999,31,-9999,80,0,403,0,148,73,23,9,0,0,0,0,0,0,0,0,0,947,215,1055,840,44,42,51,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100726,3,-9999,9,-9999,31,-9999,84,0,407,0,150,74,24,9,0,0,0,0,0,0,0,0,0,947,214,1054,840,43,42,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100727,3,-9999,9,-9999,31,-9999,88,0,411,0,152,75,24,9,0,0,0,0,0,0,0,0,0,946,213,1053,840,43,42,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100728,2,-9999,9,-9999,31,-9999,93,0,416,0,154,75,24,9,0,0,0,0,0,0,0,0,0,946,213,1052,839,43,42,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100729,2,-9999,9,-9999,30,-9999,97,0,420,0,156,76,25,9,0,0,0,0,0,0,0,0,0,945,213,1051,839,43,41,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100730,2,-9999,9,-9999,30,-9999,101,0,424,0,158,76,25,9,0,0,0,0,0,0,0,0,0,945,212,1051,838,43,41,50,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100731,2,-9999,9,-9999,30,-9999,105,0,428,0,159,77,25,8,0,0,0,0,0,0,0,0,0,944,212,1050,838,43,41,50,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100801,2,-9999,9,-9999,30,-9999,3,0,431,0,159,77,25,8,0,0,0,0,0,0,0,0,0,943,212,1049,837,43,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100802,2,-9999,9,-9999,30,-9999,7,0,435,0,160,77,26,8,0,0,0,0,0,0,0,0,0,943,212,1049,837,42,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100803,2,-9999,9,-9999,30,-9999,11,0,439,0,161,77,26,8,0,0,0,0,0,0,0,0,0,942,212,1048,836,42,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100804,2,-9999,9,-9999,29,-9999,14,0,442,0,162,77,26,8,0,0,0,0,0,0,0,0,0,942,212,1048,836,42,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100805,2,-9999,8,-9999,29,-9999,18,0,446,0,162,77,26,8,0,0,0,0,0,0,0,0,0,941,212,1047,835,42,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100806,2,-9999,8,-9999,29,-9999,21,0,449,0,163,77,26,8,0,0,0,0,0,0,0,0,0,941,212,1047,835,42,41,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100807,2,-9999,8,-9999,29,-9999,25,0,453,0,164,77,26,8,0,0,0,0,0,0,0,0,0,940,213,1047,834,42,41,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100808,2,-9999,8,-9999,29,-9999,28,0,456,0,165,77,26,8,0,0,0,0,0,0,0,0,0,940,213,1046,833,42,40,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100809,2,-9999,8,-9999,29,-9999,31,0,459,0,165,77,26,7,0,0,0,0,0,0,0,0,0,939,213,1046,833,42,40,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100810,2,-9999,8,-9999,29,-9999,35,0,463,0,165,78,26,7,0,0,0,0,0,0,0,0,0,939,214,1046,832,42,40,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100811,2,-9999,9,-9999,28,-9999,38,0,466,0,164,78,26,7,0,0,0,0,0,0,0,0,0,939,214,1045,832,42,40,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100812,2,-9999,9,-9999,28,-9999,41,0,469,0,164,78,26,7,0,0,0,0,0,0,0,0,0,938,214,1045,831,42,40,50,43
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100813,2,-9999,9,-9999,28,-9999,45,0,473,0,163,78,26,7,0,0,0,0,0,0,0,0,0,938,215,1045,830,43,40,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100814,2,-9999,9,-9999,28,-9999,48,0,476,0,163,78,26,7,0,0,0,0,0,0,0,0,0,937,215,1045,830,43,40,50,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100815,2,-9999,9,-9999,28,-9999,51,0,479,0,162,77,26,7,0,0,0,0,0,0,0,0,0,937,216,1045,829,43,40,51,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100816,2,-9999,9,-9999,27,-9999,54,0,482,0,161,77,26,7,0,0,0,0,0,0,0,0,0,936,216,1045,828,43,40,51,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100817,2,-9999,9,-9999,27,-9999,57,0,485,0,160,76,26,7,0,0,0,0,0,0,0,0,0,936,217,1044,827,44,40,51,44
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100818,2,-9999,9,-9999,27,-9999,60,0,488,0,158,76,25,7,0,0,0,0,0,0,0,0,0,935,218,1044,827,44,40,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100819,2,-9999,9,-9999,26,-9999,63,0,491,0,157,75,25,7,0,0,0,0,0,0,0,0,0,935,218,1044,826,44,40,51,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100820,2,-9999,9,-9999,26,-9999,67,0,495,0,155,74,24,6,0,0,0,0,0,0,0,0,0,934,219,1044,825,44,40,52,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100821,2,-9999,9,-9999,26,-9999,70,0,498,0,154,73,24,6,0,0,0,0,0,0,0,0,0,934,219,1043,824,44,41,52,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100822,2,-9999,9,-9999,26,-9999,73,0,501,0,152,73,23,6,0,0,0,0,0,0,0,0,0,933,220,1043,823,44,41,52,45
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100823,2,-9999,9,-9999,26,-9999,76,0,504,0,150,72,23,6,0,0,0,0,0,0,0,0,0,932,220,1043,822,45,41,52,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100824,2,-9999,9,-9999,26,-9999,80,0,508,0,148,71,23,6,0,0,0,0,0,0,0,0,0,932,221,1042,821,45,41,52,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100825,2,-9999,9,-9999,25,-9999,83,0,511,0,146,70,22,6,0,0,0,0,0,0,0,0,0,931,221,1042,820,45,41,52,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100826,2,-9999,9,-9999,25,-9999,86,0,514,0,145,70,21,6,0,0,0,0,0,0,0,0,0,930,222,1041,819,45,41,53,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100827,2,-9999,9,-9999,25,-9999,89,0,517,0,143,68,21,6,0,0,0,0,0,0,0,0,0,929,222,1040,818,45,41,53,46
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100828,2,-9999,9,-9999,25,-9999,92,0,520,0,141,67,20,6,0,0,0,0,0,0,0,0,0,928,223,1039,816,45,41,53,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100829,2,-9999,9,-9999,25,-9999,95,0,523,0,139,66,20,6,0,0,0,0,0,0,0,0,0,927,223,1038,815,46,42,53,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100830,2,-9999,9,-9999,24,-9999,98,0,526,0,137,65,19,6,0,0,0,0,0,0,0,0,0,925,224,1037,813,46,42,53,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100831,2,-9999,9,-9999,24,-9999,100,0,528,0,134,64,19,6,0,0,0,0,0,0,0,0,0,924,224,1036,812,46,42,53,47
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100901,2,-9999,9,-9999,24,-9999,3,0,531,0,132,63,18,6,0,0,0,0,0,0,0,0,0,922,225,1035,810,46,42,54,48
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100902,2,-9999,9,-9999,24,-9999,5,0,533,0,130,62,18,6,0,0,0,0,0,0,0,0,0,921,225,1033,808,46,42,54,48
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100903,2,-9999,9,-9999,24,-9999,8,0,536,0,127,61,17,5,0,0,0,0,0,0,0,0,0,919,225,1032,806,46,42,54,48
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100904,2,-9999,9,-9999,24,-9999,10,0,538,0,125,60,16,5,0,0,0,0,0,0,0,0,0,917,226,1030,804,47,43,54,48
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100905,2,-9999,9,-9999,24,-9999,13,0,541,0,122,59,16,5,0,0,0,0,0,0,0,0,0,915,226,1028,802,47,43,54,48
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100906,2,-9999,9,-9999,23,-9999,15,0,543,0,120,57,15,5,0,0,0,0,0,0,0,0,0,913,226,1026,800,47,43,55,49
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100907,3,-9999,9,-9999,23,-9999,18,0,546,0,117,56,15,5,0,0,0,0,0,0,0,0,0,911,227,1024,798,47,43,55,49
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100908,2,-9999,9,-9999,23,-9999,20,0,548,0,115,54,14,5,0,0,0,0,0,0,0,0,0,909,227,1022,795,48,43,55,49
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100909,2,-9999,9,-9999,23,-9999,23,0,551,0,113,53,14,5,0,0,0,0,0,0,0,0,0,906,227,1020,793,48,43,55,49
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100910,2,-9999,9,-9999,22,-9999,25,0,553,0,111,51,13,5,0,0,0,0,0,0,0,0,0,904,228,1017,790,48,44,56,50
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100911,2,-9999,9,-9999,22,-9999,27,0,555,0,109,50,13,5,0,0,0,0,0,0,0,0,0,901,228,1015,787,48,44,56,50
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100912,2,-9999,8,-9999,22,-9999,29,0,557,0,106,48,13,4,0,0,0,0,0,0,0,0,0,898,228,1012,784,49,44,57,50
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100913,2,-9999,8,-9999,22,-9999,31,0,559,0,104,47,12,4,0,0,0,0,0,0,0,0,0,895,228,1009,781,49,44,57,50
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100914,2,-9999,8,-9999,22,-9999,33,0,561,0,102,46,12,4,0,0,0,0,0,0,0,0,0,892,229,1006,778,49,45,57,50
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100915,-666,-9999,-666,-9999,-666,-9999,35,0,563,0,100,45,12,4,0,0,0,0,0,0,0,0,0,889,229,1003,774,50,45,58,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100916,-666,-9999,-666,-9999,-666,-9999,38,0,566,0,99,44,12,4,0,0,0,0,0,0,0,0,0,886,229,1000,771,50,45,58,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100917,-666,-9999,-666,-9999,-666,-9999,39,0,567,0,97,44,12,4,0,0,0,0,0,0,0,0,0,882,229,997,767,50,45,59,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100918,-666,-9999,-666,-9999,-666,-9999,41,0,569,0,96,43,12,4,0,0,0,0,0,0,0,0,0,879,230,994,764,50,45,59,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100919,-666,-9999,-666,-9999,-666,-9999,43,0,571,0,95,43,12,4,0,0,0,0,0,0,0,0,0,875,230,990,760,51,46,60,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100920,-666,-9999,-666,-9999,-666,-9999,45,0,573,0,93,42,12,4,0,0,0,0,0,0,0,0,0,871,230,987,756,51,46,60,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100921,-666,-9999,-666,-9999,-666,-9999,47,0,575,0,92,41,12,4,0,0,0,0,0,0,0,0,0,868,230,983,752,51,46,61,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100922,-666,-9999,-666,-9999,-666,-9999,49,0,577,0,91,41,12,4,0,0,0,0,0,0,0,0,0,864,231,979,749,52,47,61,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100923,-666,-9999,-666,-9999,-666,-9999,51,0,579,0,90,40,12,4,0,0,0,0,0,0,0,0,0,860,231,976,745,52,47,62,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100924,-666,-9999,-666,-9999,-666,-9999,53,0,581,0,88,39,12,4,0,0,0,0,0,0,0,0,0,856,231,972,740,53,47,62,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100925,-666,-9999,-666,-9999,-666,-9999,54,0,582,0,87,39,12,4,0,0,0,0,0,0,0,0,0,852,232,968,736,53,48,63,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100926,-666,-9999,-666,-9999,-666,-9999,56,0,584,0,86,38,12,4,0,0,0,0,0,0,0,0,0,848,232,964,732,54,48,64,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100927,-666,-9999,-666,-9999,-666,-9999,58,0,586,0,85,38,12,4,0,0,0,0,0,0,0,0,0,844,232,960,728,54,48,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100928,-666,-9999,-666,-9999,-666,-9999,60,0,588,0,84,38,12,4,0,0,0,0,0,0,0,0,0,840,232,956,724,54,48,65,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100929,-666,-9999,-666,-9999,-666,-9999,62,0,590,0,83,37,12,4,0,0,0,0,0,0,0,0,0,836,233,952,719,55,49,65,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100930,-666,-9999,-666,-9999,-666,-9999,64,0,592,0,82,37,12,4,0,0,0,0,0,0,0,0,0,832,233,948,715,55,49,66,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101001,-666,-9999,-666,-9999,-666,-9999,2,0,594,0,82,37,12,4,0,0,0,0,0,0,0,0,0,827,233,944,711,56,49,67,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101002,-666,-9999,-666,-9999,-666,-9999,4,0,596,0,81,37,12,4,0,0,0,0,0,0,0,0,0,823,234,940,706,56,50,67,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101003,-666,-9999,-666,-9999,-666,-9999,6,0,598,0,81,37,12,4,0,0,0,0,0,0,0,0,0,819,234,936,702,56,50,68,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101004,-666,-9999,-666,-9999,-666,-9999,8,0,600,0,80,37,12,4,0,0,0,0,0,0,0,0,0,815,234,932,698,57,50,68,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101005,-666,-9999,-666,-9999,-666,-9999,10,0,602,0,80,37,12,4,0,0,0,0,0,0,0,0,0,811,235,928,693,57,50,69,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101006,-666,-9999,-666,-9999,-666,-9999,12,0,604,0,79,38,12,4,0,0,0,0,0,0,0,0,0,807,235,924,689,57,51,69,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101007,-666,-9999,-666,-9999,-666,-9999,14,0,606,0,79,38,12,4,0,0,0,0,0,0,0,0,0,803,235,920,685,58,51,70,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101008,-666,-9999,-666,-9999,-666,-9999,16,0,608,0,78,38,12,4,0,0,0,0,0,0,0,0,0,798,236,916,681,58,51,70,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101009,-666,-9999,-666,-9999,-666,-9999,18,0,610,0,78,38,12,4,0,0,0,0,0,0,0,0,0,794,236,912,676,58,51,71,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101010,-666,-9999,-666,-9999,-666,-9999,19,0,611,0,78,39,12,4,0,0,0,0,0,0,0,0,0,790,236,908,672,59,52,71,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101011,-666,-9999,-666,-9999,-666,-9999,21,0,613,0,77,39,12,4,0,0,0,0,0,0,0,0,0,786,237,905,668,59,52,71,56
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101012,-666,-9999,-666,-9999,-666,-9999,23,0,615,0,77,39,12,4,0,0,0,0,0,0,0,0,0,782,237,901,664,59,52,71,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101013,-666,-9999,-666,-9999,-666,-9999,25,0,617,0,77,39,11,4,0,0,0,0,0,0,0,0,0,778,237,897,659,59,52,72,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101014,-666,-9999,-666,-9999,-666,-9999,27,0,619,0,77,39,11,4,0,0,0,0,0,0,0,0,0,774,238,893,655,59,52,72,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101015,-666,-9999,-666,-9999,-666,-9999,29,0,621,0,76,40,11,4,0,0,0,0,0,0,0,0,0,770,238,889,651,60,52,72,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101016,-666,-9999,-666,-9999,-666,-9999,30,0,622,0,76,40,11,4,0,0,0,0,0,0,0,0,0,766,238,885,647,60,53,73,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101017,-666,-9999,-666,-9999,-666,-9999,32,0,624,0,76,40,11,4,0,0,0,0,0,0,0,0,0,762,238,881,643,60,53,73,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101018,-666,-9999,-666,-9999,-666,-9999,34,0,626,0,76,40,11,4,0,0,0,0,0,0,0,0,0,758,238,877,639,60,53,73,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101019,-666,-9999,-666,-9999,-666,-9999,36,0,628,0,75,40,11,4,0,0,0,0,0,0,0,0,0,754,238,873,635,60,53,73,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101020,-666,-9999,-666,-9999,-666,-9999,38,0,630,0,75,41,11,4,0,0,0,0,0,0,0,0,0,750,239,870,631,61,53,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101021,-666,-9999,-666,-9999,-666,-9999,40,0,632,0,75,41,11,4,0,0,0,0,0,0,0,0,0,746,239,866,627,61,53,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101022,-666,-9999,-666,-9999,-666,-9999,42,0,634,0,75,41,11,4,0,0,0,0,0,0,0,0,0,742,239,862,623,61,53,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101023,-666,-9999,-666,-9999,-666,-9999,43,0,635,0,75,41,11,4,0,0,0,0,0,0,0,0,0,738,239,858,619,61,53,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101024,-666,-9999,-666,-9999,-666,-9999,45,0,637,0,75,41,12,4,0,0,0,0,0,0,0,0,0,735,239,854,615,61,54,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101025,-666,-9999,-666,-9999,-666,-9999,47,0,639,0,75,42,12,4,0,0,0,0,0,0,0,0,0,731,238,850,611,61,54,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101026,-666,-9999,-666,-9999,-666,-9999,49,0,641,0,75,42,12,4,0,0,0,0,0,0,0,0,0,727,238,846,607,61,54,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101027,-666,-9999,-666,-9999,-666,-9999,51,0,643,0,75,42,12,4,0,0,0,0,0,0,0,0,0,723,238,842,604,61,55,74,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101028,-666,-9999,-666,-9999,-666,-9999,52,0,644,0,75,42,12,3,0,0,0,0,0,0,0,0,0,719,238,838,600,61,55,75,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101029,-666,-9999,-666,-9999,-666,-9999,54,0,646,0,75,42,12,3,0,0,0,0,0,0,0,0,0,715,238,834,596,61,55,75,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101030,-666,-9999,-666,-9999,-666,-9999,56,0,648,0,75,42,12,3,0,0,0,0,0,0,0,0,0,711,238,829,592,61,55,75,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101031,-666,-9999,-666,-9999,-666,-9999,58,0,650,0,75,42,12,3,0,0,0,0,0,0,0,0,0,707,237,825,588,61,55,75,58
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101101,-666,-9999,-666,-9999,-666,-9999,2,0,652,0,75,42,12,3,0,0,0,0,0,0,0,0,0,702,237,821,584,61,56,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101102,-666,-9999,-666,-9999,-666,-9999,4,0,654,0,75,42,12,3,0,0,0,0,0,0,0,0,0,698,237,817,580,61,56,75,57
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20101103,-666,-9999,-666,-9999,-666,-9999,6,0,656,0,76,43,12,3,0,0,0,0,0,0,0,0,0,694,236,812,576,61,56,75,57
